type,stem,options,answer,knowledge,analysis
选择,"b. Write down the stochastic, continuous-time Bellman equation for this problem. Hint: recall that the Dynkin operator,  $L[J]$ , reflects the drift terms from applying Itô's lemma to  $J$ . In this problem, these terms need to include the expected change in  $J$  from jumps in wealth due to bond default.",,"$$
\begin{array}{l} 0 = \max  _ {(C, \omega)} \left(e ^ {- \phi t} u \left(C _ {t}\right) + J _ {t} + \left[ \omega (\mu - r) W + r W - C \right] J _ {W} \right. \\ \left. + \frac {1}{2} \omega^ {2} W ^ {2} \sigma^ {2} J _ {w w} + \lambda [ J (\omega W) - J (W) ] \right] \\ \end{array}
$$","Hamilton-Jacobi-Bellman equation with jumps, Dynkin operator for jump-diffusion processes, Optimal stochastic control in continuous time",
选择,c. Take the first-order conditions with respect to each of the individual's decision variables.,,"$$
e ^ {- \phi t} u _ {c} = J _ {W}
$$
$$
(\mu - r) W J _ {W} (W) + \omega W ^ {2} \sigma^ {2} J _ {w w} (W) + \lambda W J _ {W} (\omega W) = 0
$$","First-order conditions in stochastic control, Envelope condition for consumption, Portfolio optimality condition under jump risk",
选择,"d. Since this problem reflects constant investment opportunities, it can be shown that when

$u(C_{t}) = c^{\gamma} / \gamma, \gamma < 1$ , the derived utility-of-wealth function takes the form  $J(W,t) = ae^{-\phi W^{\gamma} / \gamma}$ , where  $a$  is a positive constant. For this constant relative-risk-aversion case, derive the conditions for optimal  $C$  and  $\omega$  in terms of current wealth and the parameters of the asset price processes. Hint: an explicit formula for  $\omega$  in terms of all of the other parameters may not be possible because the condition is nonlinear in  $\omega$ .",,"Substituting the given functional forms into the above first-order conditions, we find

$$
C ^ {y - 1} = a W ^ {y - 1}
$$

or

$$
C = a ^ {\frac {1}{y - 1}} W
$$

and

$$
(\mu - r) W ^ {1 - \gamma} + \omega \sigma^ {2} (1 - \gamma) W ^ {1 - \gamma} + \lambda (\omega W) ^ {1 - \gamma} = 0
$$

or

$$
\omega = \frac {\mu - r}{(1 - \gamma) \sigma^ {2}} + \frac {\lambda}{(1 - \gamma) \sigma^ {2}} \omega^ {r - 1}
$$","CRRA utility and separable wealth-consumption relation, Nonlinear portfolio weight equation under jump risk, Implicit function for optimal stock share",
选择,"e. Maintaining the constant relative-risk-aversion assumption, what is the optimal  $\omega$  if  $\lambda = 0$ ? Assuming the parameters are such that  $0 < \omega < 1$  for this case, how would a small increase in  $\lambda$  affect  $\omega$ , the proportion of the portfolio held in the stock?",,"From the optimality condition for  $\omega$ , we see  $\omega = \frac{\mu - r}{(1 - y)\sigma^2}$  when  $\lambda = 0$ . From this point, a small increase in  $\lambda$ , taking  $r$  as given, increases  $\omega$  since if we differentiate the optimality condition with respect to  $\omega$  and  $\lambda$  we have

$$
d \omega = - \frac {\lambda}{\sigma^ {2}} \omega^ {y ^ {- 2}} d \omega + \frac {1}{(1 - y) \sigma^ {2}} \omega^ {y ^ {- 1}} d \lambda
$$

or

$$
d \omega \left[ 1 + \frac {\lambda}{\sigma^ {2}} \omega^ {y - 2} \right] = \frac {1}{(1 - y) \sigma^ {2}} \omega^ {y - 1} d \lambda
$$

Thus,

$$
\frac {d \omega}{d \lambda} = \frac {\omega^ {r - 1}}{(1 - \gamma) \sigma^ {2} + \lambda (1 - \gamma) \omega^ {r - 2}} > 0
$$","Comparative statics of portfolio share with respect to jump intensity, Effect of default risk on equity allocation, Implicit differentiation in stochastic portfolio choice",
选择,"6. Show that a log utility investor's optimal consumption for the continuous time problem, equation (12.50), is comparable to that of the discrete-time problem, equation (5.33).",,"Optimal consumption for the discrete time problem is

$$
C _ {t} ^ {*} = \frac {1}{1 + \delta + \cdots + \delta^ {T - t}} W _ {t} = \frac {1 - \delta}{1 - \delta^ {T - t + 1}} W _ {t} \tag {5.34}
$$

where  $\delta$  was the individual's subjective discount factor. The analogous continuous time problem analyzed in the current chapter showed that a log utility investor's optimal consumption was of the form

$$
C _ {t} ^ {*} = \frac {\rho}{1 - (1 - \rho) e ^ {- \rho (T - t)}} W _ {t} \tag {12.59}
$$

where  $\rho$  is the individual's subjective rate of time preference. If we let  $\delta = e^{-\rho}$ , then substituting this into the discrete time consumption plan one obtains

$$
\begin{array}{l} C _ {t} ^ {*} = \frac {1 - e ^ {- \rho}}{1 - e ^ {- \rho (T - t + 1)}} W _ {t} \\ = \frac {1 - e ^ {- \rho}}{1 - e ^ {- \rho} e ^ {- \rho (T - t)}} W _ {\mathrm {t}} \\ \end{array}
$$

Since  $e^{-\rho} = 1 - \rho + \frac{\rho^2}{2!} - \frac{\rho^3}{3!} + \dots$ , we see that the discrete time and continuous time solutions are approximately equal. The difference is likely due to all consumption occurring at the beginning of each period in the discrete time case whereas consumption is spread evenly over time in the continuous time case.","Log utility and linear consumption rule, Discrete vs. continuous time consumption smoothing, Relationship between discount factor and rate of time preference",
选择,"Use the martingale approach to consumption and portfolio choice to solve the following problem. An individual can choose between a risk-free asset paying the interest rate $r$ and a single risky asset whose price satisfies the geometric Brownian motion process
$$
\frac {d S}{S} = \mu d t + \sigma d z
$$
where $r, \mu,$ and $\sigma$ are constants. This individual's lifetime utility function is time separable, has no bequest function, and displays constant relative risk aversion:
$$
E _ {t} \left[ \int_ {t} ^ {T} e ^ {- \rho s} \frac {C _ {s} ^ {\gamma}}{\gamma} d s \right]
$$
a. Assuming an absence of arbitrage, state the form of the market price of risk, $\theta$, in terms of the asset return parameters and write down the process followed by the pricing kernel, $dM / M$. You need not give any derivations.",,"In the absence of arbitrage, the market price of risk is $\theta = (\mu - r) / \sigma$ and the pricing kernel satisfies
$$
d M / M = - r d t - \theta d z
$$
which is geometric Brownian motion.","Martingale approach, Market price of risk, Pricing kernel, Geometric Brownian motion, No-arbitrage condition",
选择,"Write down the individual's consumption choice problem as a static maximization subject to a wealth constraint, where $W_{t}$ is current wealth and $\lambda$ is the Lagrange multiplier for the wealth constraint. Derive the first-order conditions for $C_{s} \forall s \in [t,T]$ and solve for the optimal $C_{s}$ as a function of $\lambda$ and $M_{s}$.",,"$$
\begin{array}{l} \max  _ {C _ {s} \forall s \in [ t, T ]} E _ {t} \left[ \int_ {t} ^ {T} e ^ {- \rho s} \frac {C _ {s} ^ {\gamma}}{\gamma} d s \right] \\ + \lambda \left(M _ {t} W _ {t} - E _ {t} \left[ \int_ {t} ^ {T} M _ {s} C _ {s} d s \right]\right) \\ \end{array}
$$
The first order conditions are
$$
e ^ {- \rho s} C _ {s} ^ {\gamma - 1} = \lambda M _ {s} \quad \forall s \in [ t, T ]
$$
Solving, one obtains
$$
C _ {s} ^ {*} = e ^ {- \frac {\rho m}{1 - \gamma}} \lambda^ {- \frac {1}{1 - \gamma}} M _ {s} ^ {- \frac {1}{1 - \gamma}}, \quad \forall s \in [ t, T ]
$$","Static maximization, Wealth constraint, Lagrange multiplier, First-order conditions, Optimal consumption",
选择,"Write down the valuation equation for current wealth, $W_{t}$, in terms of $\lambda$, $M_{t}$, and an integral of expected functions of the future values of the pricing kernel. Given the previous assumptions that the asset price parameters are constants, derive the closed-form solution for this expectation.",,"$$
\begin{array}{l} W _ {t} = \lambda^ {- \frac {1}{1 - \gamma}} E _ {t} \left[ \int_ {t} ^ {T} \frac {M _ {s}}{M _ {t}} e ^ {- \frac {\mu s}{1 - \gamma}} M _ {s} ^ {- \frac {1}{1 - \gamma}} d s \right] \\ = \lambda^ {- \frac {1}{1 - \gamma}} M _ {t} ^ {- 1} \left[ \int_ {\varepsilon} ^ {T} e ^ {- \frac {m}{1 - \gamma}} E _ {t} \left| M _ {s} ^ {- \frac {\gamma}{1 - \gamma}} \right| d s \right] \\ \end{array}
$$
Now note that if $m_{t} = \ln (M_{t})$, then from Ito's lemma we have $dt - \theta dz$, which follows arithmetic Brownian motion. Thus
$$
d m = - \left(r + \frac {1}{2} \theta^ {2}\right)
$$
$$
\ln M _ {s} = \ln M _ {t} - \left[ r + \frac {1}{2} \theta^ {2} \right] (s - t) - \theta (z (s) - z (t))
$$
$$
M _ {s} = M _ {t} e ^ {- \left(r + \frac {1}{2} \theta^ {2}\right) (s - t) - \theta (z (s) - z (t))}
$$
$$
M _ {s} ^ {- \frac {\gamma}{1 - \gamma}} = M _ {t} ^ {- \frac {\gamma}{1 - \gamma}} e ^ {\frac {\gamma}{1 - \gamma} (r + \frac {1}{2} \theta^ {2}) (s - t) + \frac {\gamma}{1 - \gamma} \theta (z (s) - z (t))}
$$
Therefore,
$$
\begin{array}{l} E _ {t} \left[ M _ {s} ^ {- \frac {\gamma}{1 - \gamma}} \right] = M _ {t} ^ {- \frac {\gamma}{1 - \gamma}} E _ {t} \left[ e ^ {\frac {\gamma}{1 - \gamma} (r + \frac {1}{2} \theta^ {2}) (s - t) * \frac {\gamma}{1 - \gamma} \theta (z (s) - z (t))} \right] \\ = M _ {t} ^ {- \frac {y}{1 - y}} e ^ {\frac {y}{1 - y} (r + \frac {1}{2} \theta^ {2}) (s - t) + \frac {y ^ {2}}{2 (1 - y) ^ {2}} \theta^ {2} (s - t)} \\ = M _ {t} ^ {\frac {\gamma}{1 - \gamma}} e ^ {\frac {\gamma}{1 - \gamma} \left[ r + \frac {\sigma^ {2}}{2 (1 - \gamma)} \right] (s - t)} \\ \end{array}
$$
Making this substitution into the above, we have
$$
\begin{array}{l} W _ {t} = \lambda^ {- \frac {1}{1 - \gamma}} M _ {t} ^ {- \frac {1}{1 - \gamma}} \left[ \int_ {t} ^ {T} e ^ {- \frac {\rho m}{1 - \gamma} + \frac {\gamma}{1 - \gamma} \left[ r + \frac {\rho^ {2}}{2 (1 - \gamma)} \right] (s - t)} d s \right] \\ = \lambda^ {- \frac {1}{1 - \gamma}} M _ {t} ^ {- \frac {1}{1 - \gamma}} e ^ {- \frac {\rho t}{1 - \gamma}} \left[ \int_ {s} ^ {T} e ^ {\frac {\gamma}{1 - \gamma} \left[ r - \frac {\rho}{\gamma} + \frac {\sigma^ {2}}{2 (1 - \gamma)} \right] (s - t)} d s \right] \\ = \lambda^ {- \frac {1}{1 - \gamma}} M _ {t} ^ {- \frac {1}{1 - \gamma}} e ^ {- \frac {\mu^ {2}}{1 - \gamma}} \left[ \int_ {t} ^ {T} e ^ {- a (s - t)} d s \right] \\ \end{array}
$$
where $a \equiv \frac{-\gamma}{1 - \gamma} \left[ r - \frac{\rho}{\gamma} + \frac{\theta^2}{2(1 - \gamma)} \right]$. Calculating this integral, one obtains
$$
W _ {t} = \lambda^ {- \frac {1}{1 - \gamma}} M _ {t} ^ {- \frac {1}{1 - \gamma}} e ^ {- \frac {\rho t}{1 - \gamma}} \left[ \frac {1 - e ^ {- a (T - t)}}{a} \right]
$$","Valuation equation, Pricing kernel, Ito's lemma, Arithmetic Brownian motion, Closed-form expectation, Integral calculation",
选择,"From the answer in part (c), show that optimal consumption is of the form
$$
C _ {t} ^ {*} = \frac {a}{1 - e ^ {- a (T - t)}} W _ {t}
$$
where $a$ is a function of $r, \rho, \gamma,$ and $\theta$.",,"Noting from above that $C_{s}^{*} = \lambda^{-\frac{1}{1 - \gamma}}M_{s}^{-\frac{1}{1 - \gamma}}e^{-\frac{\rho m}{1 - \gamma}}$, we have
$$
W _ {t} = C _ {t} ^ {*} \left[ \frac {1 - e ^ {- a (T - t)}}{a} \right]
$$
or
$$
C _ {t} ^ {*} = \frac {a}{1 - e ^ {- a (T - t)}} W _ {t}
$$","Optimal consumption, Wealth relation, Parameter dependence",
选择,"Describe how you next would calculate the optimal portfolio proportion invested in the risky asset, $\omega$, given the results of parts (a)-(d).",,"The dynamics of wealth equal
$$
d W = \omega (\mu - r) W d t + (r W - C) d t + W \omega \sigma d z
$$
and since $W^{(M_t,t)}$ we have from Itô's lemma that
$$
d W = \left(- r M W _ {M} + \frac {\partial W}{\partial t} + \frac {1}{2} \theta^ {2} M ^ {2} W _ {M M}\right) d t - W _ {M} \theta M d z
$$
This implies
$$
\omega = - \frac {W _ {M}}{W \sigma} \theta M
$$
and from the answer in 1.c we see that $W_{M} = -\frac{W}{(1 - y)M}$. Substituting this into the above, we arrive at the result
$$
\omega = \frac {\theta}{(1 - \gamma) \sigma} = \frac {\mu - r}{(1 - \gamma) \sigma^ {2}}
$$","Optimal portfolio proportion, Wealth dynamics, Itô's lemma, Risky asset allocation, Parameter dependence",
选择,"Consider a CIR economy similar to the log utility example given in this chapter. However, instead of the productive technologies following the processes of equation (13.46), assume that they satisfy
$$
d \eta_ {i} / \eta_ {i} = \hat {\mu} _ {i} x d t + \sigma_ {i} d z _ {i}, \quad i = 1, \dots , n
$$
In addition, rather than assume that the state variable follows the process (13.47), suppose that it is given by
$$
d x = \left(a _ {0} + a _ {1} x\right) d t + b _ {0} d \xi
$$
Where  $dz_{i}d\zeta = \rho_{i}dt.$  It is assumed that  $a_0 > 0$  and  $a_1 < 0$

a. Solve for the equilibrium risk-free interest rate,  $r$ , and the process it follows,  $dr$ . What parametric assumptions are needed for the unconditional mean of  $r$  to be positive?",,$r = \alpha_0 x + \alpha_1$ with $dr = \kappa(\theta - r)dt + \sigma d\zeta$; unconditional mean positive iff $\alpha_0 a_0 > a_1 \alpha_1$,"CIR model generalization, Equilibrium interest-rate derivation, Mean-reverting interest-rate process, Parametric restrictions for positive mean",
选择,"b. Derive the optimal (market) portfolio weights for this economy,  $\omega^*$ . How does  $\omega^*$  vary with  $r$ ?",,$\omega^*$ is constant and independent of $r$,"Optimal portfolio weights in CIR economy, Independence of weights from interest rate, Market portfolio derivation",
选择,"c. Derive the partial differential equation for  $P(r, t, T)$ , the date  $t$  price of a default-free discount bond that matures at date  $T$ . Does this equation look familiar?",,"$0 = \frac12 P_{rr}\sigma^2 + P_t + P_r[\kappa(\theta - r) - \Upsilon] - r P$, identical to Vasicek (1977) PDE","Bond pricing PDE in CIR economy, Vasicek model PDE, Equilibrium foundation for Vasicek",
选择,2a. What assumptions are needed for the single-period Sharpe-Treyner-Linter-Mossin CAPM results to hold in this multiperiod environment where consumption and portfolio choices are made continuously?,,"Constant investment opportunities (constant means, variances, covariances, constant risk-free rate) OR log utility","Multi-period CAPM assumptions, Constant opportunity set, Log utility and CAPM validity",
选择,"2b. Briefly discuss the portfolio choice implications of a situation in which the instantaneous real interest rate,  $r(t)$ , is stochastic, following a mean-reverting process such as the square root process of Cox, Ingersoll, and Ross or the Ornstein-Uhlenbeck process of Vasicek. Specifically, suppose that individuals can hold the instantaneous-maturity risk-free asset, a long-maturity default-free bond, and equities (stocks) and that a rise in  $r(t)$  raises all assets' expected rates of return. How would the results differ from the single-period Markowitz portfolio demands? In explaining your answer, discuss how the results are sensitive to utility displaying greater or lesser risk aversion compared to log utility.",,"With risk aversion > log utility: extra hedging demand for long bonds (positive when r falls). With risk aversion < log utility: hedge by shorting/long borrowing, so lower demand for long bonds than Markowitz. With log utility, demands equal Markowitz.","Stochastic interest-rate hedging demands, Intertemporal hedging vs Markowitz, Risk aversion and hedging direction, Wealth vs substitution effects",
选择,"Consider an endowment economy where a representative agent maximizes utility of the form

$$
\max  \sum_ {t = 0} ^ {\infty} \delta^ {t} \frac {\left(C _ {t} - X _ {t}\right) ^ {\gamma}}{\gamma}
$$

where  $X_{t}$  is a level of external habit and equals  $X_{t} = \theta \overline{C}_{t - 1}$ , where  $\overline{C}_{t - 1}$  is aggregate consumption at date  $t - 1$ .

a. Write down an expression for the one-period, risk-free interest rate at date  $t$ ,  $R_{f,t}$ .",,"$R _ {f, t} = \frac {\left(\bar {C} _ {t} - \theta \bar {C} _ {t - 1}\right) ^ {\gamma - 1}}{\delta E _ {t} \left[ \left(\bar {C} _ {t + 1} - \theta \bar {C} _ {t}\right) ^ {\gamma - 1} \right]}$","Asset pricing with external habit, Stochastic discount factor, Risk-free rate derivation",
选择,"b. If consumption growth,  $\frac{C_{t+1}}{C_t}$ , follows an independent and identical distribution, is the one-period riskless interest rate,  $R_{f,t}$ , constant over time?","A. Yes, because the expectation in the denominator is constant.
B. No, because the numerator still varies with past realizations.
C. Yes, because both numerator and denominator are constant.
D. No, because the variance of consumption growth changes over time.",B,"Time-variation of risk-free rates, IID consumption growth, Habit persistence effects",
选择,"The following problem is based on the work of Menzly, Santos, and Veronesi (2001). Consider a continuous-time endowment economy where agents maximize utility that displays external habit persistence. Utility is of the form

$$
E _ {t} \left[ \int_ {0} ^ {\infty} e ^ {- \rho t} \ln \left(C _ {t} - X _ {t}\right) d t \right]
$$

and aggregate consumption (dividend output) follows the lognormal process

$$
d C _ {t} / C _ {t} = \mu d t + \sigma d z
$$

Define  $Y_{t}$  as the inverse surplus consumption ratio, that is,  $Y_{t} \equiv \frac{C_{t}}{C_{t} - X_{t}} = \frac{1}{1 - (X_{t} / C_{t})} > 1$ . It is assumed to satisfy the mean-reverting process

$$
d Y _ {t} = k (\bar {Y} - Y _ {t}) d t - \alpha (Y _ {t} - \lambda) d z
$$

where  $\overline{Y} >\lambda \geq 1$  is the long-run mean of the inverse surplus,  $k > 0$  reflects the speed of mean reversion,  $\alpha >0$ . The parameter  $\lambda$  sets a lower bound for  $Y_{t}$ , and the positivity of  $\alpha (Y_t - \lambda)$  implies that a shock to the aggregate output (dividend-consumption) process decreases the inverse surplus consumption ratio (and increases the surplus consumption ratio). Let  $P_{t}$  be the price of the market portfolio. Derive a closed-form expression for the price-dividend ratio of the market portfolio,  $P_{t} / C_{t}$ . How does  $P_{t} / C_{t}$  vary with an increase in the surplus consumption ratio?",,$\frac{P_t}{C_t}=\frac{1}{\rho + k}\left(1 + \frac{k}{\rho}\frac{\bar{Y}}{Y_t}\right)$; it increases with an increase in the surplus consumption ratio.,"Continuous-time asset pricing, External habit formation, Price-dividend ratio derivation, Surplus consumption ratio effects",
选择,"Consider an individual's consumption and portfolio choice problem when her preferences display habit persistence. The individual's lifetime utility satisfies

$$
E _ {t} \left[ \int_ {s} ^ {T} e ^ {- \rho s} u \left(C _ {s}, x _ {s}\right) d s \right] \tag {1}
$$

where  $C_s$  is date  $s$  consumption and  $x_s$  is the individual's date  $s$  level of habit. The individual can choose among a risk-free asset that pays a constant rate of return equal to  $r$  and  $n$  risky assets. The instantaneous rate of return on risky asset  $i$  satisfies

$$
d P _ {i} / P _ {i} = \mu_ {i} d t + \sigma_ {i} d z _ {i}, i = 1, \dots , n \tag {2}
$$

where  $dz_{i}dz_{j} = \sigma_{ij}dt$  and  $\mu_i, \sigma_i, \text{and} \sigma_{ij}$  are constants. Thus, the individual's level of wealth,  $W$ , follows the process

$$
d W = \sum_ {i = 1} ^ {n} \omega_ {i} \left(\mu_ {i} - r\right) W d t + \left(r W - C _ {t}\right) d t + \sum_ {i = 1} ^ {n} \omega_ {i} W \sigma_ {i} d z _ {i} \tag {3}
$$

where  $\omega_{i}$  is the proportion of wealth invested in risky asset  $i$ . The habit level,  $x_{s}$ , is assumed to follow the process

$$
d x = f \left(\bar {C} _ {t}, x _ {t}\right) d t \tag {4}
$$

where  $\overline{C}_t$  is the date  $t$  consumption that determines the individual's habit.

a. Let  $J(W, x, t)$  be the individual's derived utility-of-wealth function. Write down the continuous-time Bellman equation that  $J(W, x, t)$  satisfies.",,"$$\begin{array}{l} 0 = \max  _ {C _ {i}, \left\{\omega_ {i, t} \right\}} \left[ e ^ {- \rho s} u \left(C _ {s}, x _ {s}\right) + \frac {\partial J}{\partial t} + \left[ \sum_ {i = 1} ^ {n} \omega_ {i} \left(\mu_ {i} - r\right) W + (r W - C) \right] \frac {\partial J}{\partial W} \right. \\ \left. + \frac {1}{2} \sum_ {i = 1} ^ {n} \sum_ {j = 1} ^ {n} \sigma_ {i j} \omega_ {i} \omega_ {j} W ^ {2} \frac {\partial^ {2} J}{\partial W ^ {2}} + f (\bar {C} _ {t}, x _ {t}) \frac {\partial J}{\partial x} \right] \\ \end{array} $$","Continuous-time Bellman equation, Stochastic optimal control, Habit-formation preferences",
选择,"b. Derive the first-order conditions with respect to the portfolio weights,  $\omega_{i}$ . Does the optimal portfolio proportion of risky asset  $i$  to risky asset  $j$ ,  $\omega_{i} / \omega_{j}$ , depend on the individual's preferences? Why or why not?",,"The first order conditions are
$$ 0 = J _ {W} \left(\mu_ {i} - r\right) W + J _ {W W} \sum_ {j = 1} ^ {n} \sigma_ {i j} \omega_ {j} W ^ {2}, i = 1, \dots , n. $$
The optimal ratio $\omega_i^*/\omega_k^*$ is independent of preferences because the investor separates the risky-asset portfolio into a single “mutual fund” whose relative weights depend only on return parameters ($\mu,\sigma$) and not on utility curvature; only the allocation between this fund and the risk-free asset depends on preferences.","Portfolio separation (mutual-fund theorem), Mean-variance efficiency, Preference-free risky-asset proportions under constant investment opportunities",
选择,"c. Assume that the consumption,  $C_t$ , in equation (4) is such that the individual's preferences display an internal habit, similar to the Constantinides model (Constantinides 1990). Derive the first-order condition with respect to the individual's date  $t$  optimal consumption,  $C_t$ .",,"$$ e ^ {- \rho t} u _ {C} \left(C _ {t}, x _ {t}\right) - \frac {\partial J}{\partial W} + \frac {\partial f \left(C _ {t} , x _ {t}\right)}{\partial C _ {t}} \frac {\partial J}{\partial x} = 0 $$","Internal habit formation, Envelope condition with endogenous state, Intertemporal consumption Euler equation",
选择,"d. Assume that the consumption,  $\overline{C}_t$ , in equation (4) is such that the individual's preferences display an external habit, similar to the Campbell-Cochrane model (Campbell and Cochrane 1999). Derive the first-order condition with respect to the individual's date  $t$  optimal consumption,  $C_t$ .",,"$$ e ^ {- \rho t} u _ {C} \left(C _ {t}, x _ {t}\right) - \frac {\partial J}{\partial W} = 0 $$","External habit formation, Keep-up-with-the-Joneses effect, Standard Euler equation with habit externality",
选择,"1. In the Barberis, Huang, and Santos model, verify that the first-order conditions (15.16) and (15.17) lead to the envelope condition (15.18).",,"Differentiating the derived utility-of-wealth function and substituting the two first-order conditions (15.16) and (15.17) sequentially eliminates the partial derivatives of optimal controls, yielding the envelope condition $J_W(W_t,z_t)=C_t^{y-1}$.","Envelope theorem in dynamic models, First-order conditions vs. envelope condition, Barberis-Huang-Santos preference structure",
选择,"In the Barberis, Huang, and Santos model, solve for the price-dividend ratio, $P_{t} / D_{t}$, for Economy II when utility is standard constant relative risk aversion, that is, $E _ {0} \left[ \sum_ {t = 0} ^ {\infty} \delta^ {t} \frac {C _ {t} ^ {\gamma}}{\gamma} \right]$.",,$\displaystyle \frac {1}{1 - \delta e ^ { - (1 - \gamma) g _ {C} + g _ {D} + \frac {1}{2} ((1 - \gamma) ^ {2} \sigma_ {C} ^ {2} + \sigma_ {D} ^ {2}) - (1 - \gamma) \sigma_ {C} \sigma_ {D} \rho}} - 1$,"Barberis-Huang-Santos asset-pricing model, CRRA utility, Price-dividend ratio derivation, Stochastic discount factor, Log-normal consumption and dividend growth, Moment-generating function of normal distribution, Risk-adjusted discounting under preference for early resolution of uncertainty",
